  LShift,    0,  979
       A,    0,  118
       P,  225,   85
       O,  166,   69
       L,  185,   60
       L,  133,   70
       O,  160,   67
   Space,  160,  267
       1,   14,   69
       1,  155,  117
   Space,  155,  238
       W,  260,   90
       A,  183,   78
       S,  181,   96
   Space,  181,  191
       T,  386,   72
       H,  223,   73
       E,  114,  135
   Space,  114,  238
       S,  799,  118
       P,  150,   92
       A,  132,   90
       C,  266,   93
       E,  197,  118
       F,  873,  108
       L,  125,   92
       I,  241,   72
       G,  435,   82
       H,  100,   72
       T,  145,  106
   Space,  145,  381
       T,  561,   90
       H,  435,   82
       A,  210,  103
       T,  163,   79
   Space,  163,   14
       L,  294,   94
       A,  283,  131
       N,  296,   82
       D,  219,   79
       E,  226,   75
       D,  252,  126
   Space,  252,  224
       T,  339,   77
       H,  279,   65
       E,  207,  179
   Space,  207,  322
       F,  403,  126
       I,  217,   80
       R,  158,  113
       S,  498,  126
       T,  154,   75
   Space,  154,  863
       T,  408,   67
       W,  493,   98
       O,  228,   87
   Space,  228,  353
       P,  451,   88
       E,  508,  120
       O,  321,   75
       P,  231,   69
       L,  173,   62
       E,  236,   94
   Space,  236,  994
       O,  283,   80
       N,  773,   81
   Space,  773,  673
       T,  781,   90
       H,  298,   78
       E,  275,  147
   Space,  275,  472
  LShift,  368,  550
       M,  320,   95
       O,  352,   72
       O,  150,   98
       N,  588,   72
   Space,  588,  301
  LShift,  989,  374
       A,  734,  131
       R,  467,  101
       M,  103,   70
       S,  513,  127
       T,  457,  111
       R,  350,  106
       O,  147,   85
       N,  410,   88
       G,  111,  127
   Space,  111,   20
       B,  294,   96
       E,  296,   98
       C,  303,   91
       A,  431,  140
       M,  431,  233
       E,  277,  121
   Space,  277,  671
       T,  209,   85
       H,  277,   87
       E,  139,  138
   Space,  139,  260
       F,  314,  127
       I,  210,   72
       R,  196,  139
       S,  291,  131
       T,  291,  186
   Space,  291,  623
       P,  848,   98
       E,  160,   91
       R,  164,  111
       S,  282,  144
       O,  282,  244
       N,  498,   78
   Space,  498,  861
       T,  160,  142
       O,  160,   91
   Space,  160,  282
       S,  423,  124
       T,  134,   61
       E,  282,  100
       P,  262,   62
   Space,  262,  579
       O,  745,   95
       N,  386,   88
       T,  397,  150
       O,  397,  217
   Space,  397,  736
       T,   20,   79
       H,  260,   62
       E,  112,  139
   Space,  112,  232
       L,   76,   80
       U,  363,   80
       N,  228,   77
       A,  152,  104
       R,  194,   73
   Space,  194,  285
       S,  169,  122
       U,  169,  224
       R,  306,  111
       F,  229,   87
       A,  307,  125
       C,  187,   91
       E,  186,   94
   Space,  186,  867
       S,  552,  124
       I,  151,   96
       X,  130,  171
   Space,  130,  274
       H,  705,   68
       O,  386,   86
       U,  360,   72
       R,  383,   74
       S,  103,  134
   Space,  103,  445
       A,  697,  111
       F,  191,   59
       T,  177,   79
       E,  127,   87
       R,  180,  124
   Space,  180,  262
       L,   27,  120
       A,  177,  116
       N,  446,   75
       D,  218,  105
       I,  155,   86
       N,  251,   82
       G,  184,  126
   Space,  184,  310
       O,  349,  100
       N,  302,   69
   Space,  302,  249
  LShift,  396,  305
       J,  550,   68
       U,  327,   65
       L,  945,   82
       Y,  369,   67
   Space,  369,  951
       2,  292,  130
       1,  292,  203
   Space,  292,  623
  LShift,   88,  543
       A,  484,  146
       L,  399,   88
       D,  776,  113
       R,  338,  115
       I,  128,   72
       N,  248,   69
   Space,  248,  945
       J,   80,   69
       O,  414,   81
       I,  205,   72
       N,  244,   93
       E,   80,   90
       D,  233,  122
   Space,  233,  110
       H,  199,   70
       I,  322,   90
       M,  284,   62
   Space,  284,  885
       2,  498,  117
       0,  145,   76
   Space,  145,  278
       M,  356,   97
       I,  243,   75
       N,  234,   87
       U,  204,   91
       T,  317,   80
       E,  121,  119
       S,  388,  106
   Space,  388,  577
       L,  709,   85
       A,  308,  116
       T,  210,   82
       E,  131,   68
       R,  155,   89
