  LShift,    0,  829
       A,    0,   64
       P,  365,   59
       O,  135,   55
       L,  199,   40
       L,   90,   50
       O,  156,   49
   Space,  156,  268
       1,  444,   54
       1,  145,   51
   Space,  145,  267
       W,  535,   57
       A,  162,   62
       S,  159,   55
   Space,  159,  159
       T,  339,   72
       H,  134,   49
       E,  639,   48
   Space,  639,  271
       S,  557,   82
       P,  160,   57
       A,   93,   68
       C,  267,   49
       E,   80,   57
       F,  276,   39
       L,  164,   61
       I,  176,   59
       G,  264,   36
       H,  132,   49
       T,  135,   49
   Space,  135,  226
       T,  739,   49
       H,  177,   72
       A,  113,   46
       T,  170,   44
   Space,  170,  266
       L,  450,   69
       A,   72,   50
       N,  153,   51
       D,  353,   57
       E,  106,   55
       D,  115,   59
   Space,  115,  484
       T,  890,   52
       H,  182,   66
       E,   76,   52
   Space,   76,  189
       F,  278,   45
       I,  166,   51
       R,  193,   46
       S,  275,   61
       T,  124,   51
   Space,  124,  279
       T,  418,   41
       W,  287,   72
       O,  137,   54
   Space,  137,  651
       P,  651,   53
       E,  257,   48
       O,  607,   53
       P,  150,   50
       L,  162,   54
       E,   94,   47
   Space,   94,  217
       O,  976,   61
       N,  197,   51
   Space,  197,  209
       T,  562,   61
       H,  113,   62
       E,  133,   64
   Space,  133,  201
  LShift,  283,  123
       M,  402,   56
       O,  211,   47
       O,  106,   60
       N,  218,   53
   Space,  218,  278
       A,  487,   67
  LShift,    2,  184
       R,  420,   59
       M,  272,   55
       S,  252,   62
       T,  316,   62
       R,  355,   63
       O,  231,   59
       N,  229,   54
       G,  306,   47
   Space,  306,  574
       B,  374,   60
       E,  138,   69
       C,  210,   54
       A,  215,   66
       M,  190,   60
       E,   92,   42
   Space,   92,  194
       T,  903,   64
       H,   93,   60
       E,  150,   65
   Space,  150,  184
       F,  298,   47
       I,  172,   55
       R,  151,   50
       S,  257,   63
       T,  128,   46
   Space,  128,  309
       P,  696,   54
       E,  153,   70
       R,  193,   49
       S,  247,   58
       O,   92,   53
       N,  225,   54
   Space,  225,  248
       T,  773,   57
       O,  132,   37
   Space,  132,  293
       S,  423,   62
       T,  168,   50
       E,  179,   49
       P,  235,   60
   Space,  235,  485
       O,   23,   54
       N,  228,   59
       T,  532,   42
       O,   99,   56
   Space,   99,  294
       T,  377,   57
       H,  138,   45
       E,  176,   49
   Space,  176,  730
       L,   82,   72
       U,  275,   42
       N,  187,   62
       A,  161,   48
       R,  224,   46
   Space,  224,  284
       S,  388,   58
       U,  131,   55
       R,  280,   45
       F,  275,   61
       A,  124,   68
       C,  338,   66
       E,  129,   47
   Space,  129,  240
       S,  463,   66
       I,  191,   47
       X,  320,   44
   Space,  320,  229
       H,  232,   65
       O,  368,   60
       U,  234,   50
       R,  285,   51
       S,  192,   55
   Space,  192,  267
       A,  385,   51
       F,  223,   50
       T,  206,   58
       E,  113,   59
       R,  181,   50
   Space,  181,  558
       L,  983,   62
       A,  140,   56
       N,  212,   47
       D,  360,   45
       I,  160,   51
       N,  218,   52
       G,  124,   52
   Space,  124,  192
       O,  792,   60
       N,  203,   53
   Space,  203,  241
  LShift,  469,  128
       J,  412,   58
       U,  160,   51
       L,  228,   60
       Y,  238,   30
   Space,  238,  722
       2,  112,   59
       1,  178,   53
   Space,  178,  190
  LShift,  627,  205
       A,  746,   58
       L,  410,   56
       D,  264,   59
       R,  230,   52
       I,  215,   59
       N,  826,   63
   Space,  826,  277
       J,  544,   59
       O,  390,   66
       I,  225,   53
       N,  232,   63
       E,  240,   57
       D,  182,   59
   Space,  182,  213
       H,  464,   44
       I,  246,   44
       M,  321,   76
   Space,  321,  311
       2,  644,   49
       0,  179,   56
   Space,  179,  347
       M,  486,   65
       I,  187,   54
       N,  207,   62
       U,  221,   47
       T,  423,   49
       E,  170,   58
       S,  212,   54
   Space,  212,  254
       L,  828,   66
       A,  146,   52
       T,  221,   49
       E,  137,   67
       R,  182,   51
