  LShift,    0,  525
       A,    0,   68
       P,  680,   73
       O,  228,   55
       L,  270,   41
       L,  134,   62
       O,  363,   67
   Space,  363,  851
       1,  544,   88
       1,  209,   96
   Space,  209,  740
       W,  997,   92
       A,  296,  103
       S,  271,  152
   Space,  271,  492
       T,  136,   70
       H,  501,   58
       E,  324,  148
   Space,  324,  586
       S,  133,  156
       P,  307,   68
       A,  816,  156
       C,  843,   76
       E,   65,  152
       F,  577,  107
       L,  174,   82
       I,  425,   96
       G,  667,   61
       H,  648,  124
       T,  988,  142
   Space,  988,   24
       T,  165,  104
       H,  907,   72
       A,   37,  166
       T,  781,   68
   Space,  781,  242
       L,   61,   70
       A,  464,  164
       N,  554,   70
       D,  177,  184
       E,    3,   81
       D,  322,  135
   Space,  322,  718
       T,  597,   75
       H,  675,   54
       E,  524,  139
   Space,  524,  657
       F,  821,   64
       I,  808,   62
       R,  968,   81
       S,  221,  132
       T,  279,  117
   Space,  279,  512
       T,  992,   63
       W,  444,  135
       O,  820,   68
   Space,  820,  986
       P,  993,   57
       E,  424,  149
       O,  913,   59
       P,  175,   88
       L,  669,   62
       E,  358,  139
   Space,  358,  617
       O,  220,   68
       N,  600,   82
   Space,  600,  396
       T,   39,   58
       H,  591,   46
       E,  855,  144
   Space,  855,  529
  LShift,  779,  443
       M,  632,   85
       O,   92,   62
       O,  173,   49
       N,   53,   88
   Space,   53,  656
  LShift,  933,  337
       A,  499,   79
       R,  581,  103
       M,  121,   54
       S,  712,  158
       T,  650,   72
       R,  939,   64
       O,  955,   87
       N,  245,   59
       G,   81,  116
   Space,   81,  765
       B,  270,   88
       E,  534,  166
       C,   15,   86
       A,  186,  171
       M,  812,   56
       E,  407,  116
   Space,  407,  736
       T,  694,   72
       H,  404,   86
       E,  443,  176
   Space,  443,  490
       F,  137,   62
       I,  913,   62
       R,   72,   79
       S,   66,  145
       T,  310,   79
   Space,  310,  695
       P,  635,   59
       E,  281,  148
       R,   37,  147
       S,  919,  171
       O,  267,   96
       N,  677,   62
   Space,  677,  494
       T,   32,   53
       O,  583,   81
   Space,  583,  595
       S,  182,  175
       T,  315,   67
       E,  524,  181
       P,  791,   91
   Space,  791,  662
       O,  477,   56
       N,  741,   75
       T,  868,  103
       O,  727,   64
   Space,  727,  472
       T,   46,  116
       H,  905,   51
       E,  404,  140
   Space,  404,  383
       L,  221,   57
       U,  502,  122
       N,   11,   65
       A,  764,  155
       R,  452,  118
   Space,  452,   48
       S,  777,  139
       U,   53,   64
       R,  940,   91
       F,  445,   49
       A,   58,  159
       C,  167,   68
       E,  476,  143
   Space,  476,  898
       S,  697,  156
       I,  360,   78
       X,  549,  143
   Space,  549,  699
       H,  504,   68
       O,  243,   72
       U,  370,   46
       R,  600,   69
       S,  356,  150
   Space,  356,  580
       A,  468,  157
       F,  912,   58
       T,   26,   65
       E,  428,  131
       R,  562,  143
   Space,  562,  273
       L,  824,   91
       A,  424,  139
       N,  130,   80
       D,  271,  172
       I,  920,   80
       N,  384,  664
       G,  664,    3
   Space,  664,    7
       O,  415,   65
       N,  483,   87
   Space,  483,  571
  LShift,  163,  416
       J,  792,   72
       U,  448,   63
       L,  299,   68
       Y,  623,   53
   Space,  623,  736
       2,  984,  122
       1,  306,  157
   Space,  306,  258
  LShift,  947,  315
       A,  219,   87
       L,  274,   64
       D,  504,   62
       R,  941,   61
       I,  435,   54
       N,  171,   63
   Space,  171,  460
       J,  472,   54
       O,  823,   60
       I,  883,   69
       N,  981,   66
       E,  887,  110
       D,  370,  114
   Space,  370,  625
       H,   27,   87
       I,  663,   59
       M,  622,  109
   Space,  622,  496
       2,  149,  151
       0,  519,   89
   Space,  519,  716
       M,  411,   76
       I,  439,   79
       N,  222,   51
       U,  230,   72
       T,  650,   67
       E,  404,  109
       S,  371,  153
   Space,  371,  776
       L,  723,   91
       A,  463,  151
       T,  244,   53
       E,  758,  103
       R,  261,  114
