  RShift,    0,  348
       A,    0,   80
       P,  576,   60
       O,  228,   44
       L,  280,   47
       L,  151,   49
       O,  176,   48
   Space,  176,  977
       1,  289,   82
       1,  218,   67
   Space,  218,  194
       W,  443,   62
       A,  213,   87
       S,  303,   74
   Space,  303,  665
       T,  504,   54
       H,  666,   52
       E,  251,   69
   Space,  251,  482
       S,  245,   77
       P,  173,   69
       A,  213,   77
       C,  386,   68
       E,  532,  103
       F,  419,   70
       L,  153,   77
       I,  300,   57
       G,  806,   58
       H,   63,   65
       T,  389,   67
   Space,  389,  689
       T,  902,   41
       H,  954,   62
       A,  386,   78
       T,  285,  103
   Space,  285,  209
       L,  870,   77
       A,  252,   82
       N,  690,   72
       D,  586,   74
       E,  578,   79
       D,  490,   58
   Space,  490,  206
       T,  943,   67
       H,  280,   57
       E,  327,   55
   Space,  327,  282
       F,  870,   69
       I,  268,   69
       R,  478,   72
       S,  414,   86
       T,  242,   49
   Space,  242,  198
       T,  863,   54
       W,  373,   68
       O,  358,   56
   Space,  358,   79
       P,  624,   57
       E,  384,   72
       O,  202,   73
       P,  318,   41
       L,  235,   58
       E,  459,   64
   Space,  459,  861
       O,  700,   59
       N,  384,   54
   Space,  384,  283
       T,  119,   54
       H,  873,   62
       E,  321,   62
   Space,  321,  851
  RShift,  647,  415
       M,  635,   80
       O,  635,   76
       O,  200,   69
       N,  525,   69
   Space,  525,  622
  RShift,  871,  469
       A,  575,   85
       R,  611,   72
       M,  332,   62
       S,  669,   64
       T,  394,   67
       R,  238,   78
       O,  269,   59
       N,  378,   62
       G,  701,   77
   Space,  701,   73
       B,  910,   65
       E,  218,   53
       C,  732,  108
       A,  850,  130
       M,   88,   79
       E,  257,   62
   Space,  257,  944
       T,  845,   51
       H,  480,   62
       E,  276,   56
   Space,  276,  920
       F,  661,   58
       I,  664,   63
       R,  993,   87
       S,  588,   94
       T,  234,   64
   Space,  234,   56
       P,  507,   62
       E,  313,   77
       R,  210,   58
       S,  399,   67
       O,  236,   66
       N,  624,   93
   Space,  624,  862
       T,  422,   78
       O,  184,   64
   Space,  184,  454
       S,  711,   82
       T,  342,   70
       E,  228,   68
       P,   91,   72
   Space,   91,  986
       O,  363,   58
       N,  451,   67
       T,  420,   64
       O,  121,   87
   Space,  121,  758
       T,   90,   49
       H,  695,   66
       E,  232,   75
   Space,  232,  228
       L,  755,   54
       U,  374,   54
       N,  368,   62
       A,  211,   79
       R,  982,   99
   Space,  982,  996
       S,  847,   80
       U,  246,   72
       R,    2,  131
       F,  676,   59
       A,  279,   70
       C,  377,   59
       E,  469,   50
   Space,  469,  861
       S,  611,   77
       I,  184,   64
       X,  121,   82
   Space,  121,   10
       H,  754,   69
       O,  488,   72
       U,  449,   62
       R,  755,   64
       S,  650,  124
   Space,  650,  903
       A,  532,  105
       F,  595,   62
       T,  296,   64
       E,  262,   75
       R,  347,   64
   Space,  347,  816
       L,  398,   67
       A,  221,   74
       N,  287,   67
       D,  485,   65
       I,  236,   62
       N,  493,   67
       G,  796,   69
   Space,  796,  945
       O,  447,   54
       N,  648,   81
   Space,  648,  550
  RShift,  311,  857
       J,  950,   94
       U,  462,   67
       L,  233,   68
       Y,  510,   50
   Space,  510,  835
       2,  380,  111
       1,  427,   86
   Space,  427,  327
  RShift,  527,  570
       A,  247,   90
       L,  412,  160
       D,  116,   70
       R,  300,   65
       I,  265,   62
       N,  750,   85
   Space,  750,  693
       J,  445,   70
       O,  374,   67
       I,  135,   82
       N,  660,   84
       E,  261,   85
       D,  275,   86
   Space,  275,  511
       H,  714,   53
       I,  204,   54
       M,  110,   67
   Space,  110,  942
       2,  527,   97
       0,  430,   73
   Space,  430,  623
       M,   80,   72
       I,  431,   63
       N,  322,   63
       U,  427,   62
       T,  519,   75
       E,  322,   82
       S,   54,   67
   Space,   54,  824
       L,  111,   66
       A,  345,   91
       T,  392,   74
       E,  277,   78
       R,  273,   64
