  LShift,    0,  181
       A,   14,  117
       P,  565,   92
       O,  638,   77
       L,  469,   87
       L,  426,   85
       O,  175,  101
   Space,  175,   16
       1,  902,   80
       1,  508,   90
   Space,  508,  523
       W,  296,   94
       A,  472,  104
       S,  822,  104
   Space,  822,  523
       T,  637,  100
       H,  757,   94
       E,  536,  114
   Space,  536,  545
       S,  616,  104
       P,  521,   97
       A,  958,   86
       C,  142,  111
       E,  344,   79
       F,  617,   72
       L,  917,  112
       I,  547,  101
       G,  206,   91
       H,  453,   84
       T,  504,   87
   Space,  504,  108
       T,  940,   95
       H,  656,   91
       A,  480,   98
       T,  394,  108
   Space,  394,  499
       L,  122,  100
       A,   83,   72
       N,  605,  132
       D,   49,  118
       E,   52,   83
       D,  530,  104
   Space,  530,   69
       T,  835,   80
       H,  578,   77
       E,  367,   89
   Space,  367,  426
       F,  285,   88
       I,  749,  110
       R,  627,  116
       S,  881,   95
       T,  638,   98
   Space,  638,  737
       T,  155,   86
       W,  392,   62
       O,  835,   88
   Space,  835,  712
       P,  731,   93
       E,  647,   90
       O,  314,  121
       P,  613,  104
       L,  363,  109
       E,  835,  108
   Space,  835,  518
       O,  562,   67
       N,  396,   98
   Space,  396,  404
       T,  225,   83
       H,  493,   87
       E,  430,   82
   Space,  430,  760
       M,  472,  100
  LShift,  149,  462
       O,  595,   62
       O,  376,   72
       N,  807,   82
   Space,  807,  432
  LShift,  661,  265
       A,  813,   95
       R,  545,   95
       M,  578,  108
       S,  922,   96
       T,  388,   83
       R,  384,   82
       O,  197,  103
       N,  349,  103
       D,  533,  125
   Space,  533,  686
       B,  664,  109
       E,  930,  105
       C,  387,  118
       A,  494,  100
       M,  875,  103
       E,  557,   91
   Space,  557,  708
       T,  187,   88
       H,  677,   86
       E,  537,   75
   Space,  537,  733
       F,  931,   89
       I,  227,  108
       R,  611,  105
       S,  135,   70
       T,  517,   82
   Space,  517,  479
       P,  471,   95
       E,  181,   87
       R,  596,   83
       S,  971,   67
       O,  791,  106
       N,  482,  112
   Space,  482,  478
       T,  942,  100
       O,  572,   80
   Space,  572,  532
       S,  386,   78
       T,  607,   95
       E,  404,   90
       P,  783,  103
   Space,  783,  767
       O,  373,  123
       N,  276,  130
       T,  539,   89
       O,  605,   90
   Space,  605,  619
       T,  731,  100
       H,  655,  101
       E,  433,   93
   Space,  433,  562
       L,  844,  113
       U,  924,  137
       N,  951,  103
       A,  591,   86
       R,  501,   80
   Space,  501,  554
       S,   65,   82
       U,   12,  113
       R,  406,  110
       F,  901,  114
       A,  764,  121
       C,  116,  114
       E,   92,  100
   Space,   92,  775
       S,  539,   84
       I,  672,  103
       X,  617,   93
   Space,  617,  729
       H,  367,   76
       O,  340,  121
       U,  646,  125
       R,  578,   92
       S,  503,  104
   Space,  503,  202
       A,  158,  130
       F,  815,   80
       T,  402,   75
       E,  383,   62
       R,  200,   90
   Space,  200,  791
       L,  621,  104
       A,  208,   91
       N,  989,  104
       D,  517,   82
       I,  674,   93
       N,  165,  130
       G,  381,   77
   Space,  381,  448
       O,  294,   97
       N,  367,   93
   Space,  367,  374
  LShift,  807,  415
       J,  809,  103
       U,  204,   93
       L,  487,  103
       Y,  722,   97
   Space,  722,   92
       2,  883,   58
       1,  337,   98
   Space,  337,  367
  LShift,  319,  280
       A,  662,  101
       L,  889,  130
       D,  217,  103
       R,  426,   99
       I,  133,   86
       N,  532,   88
   Space,  532,  428
       J,  920,  118
       O,  380,  103
       I,  553,   81
       N,  938,  130
       E,  906,   85
       D,  314,   82
   Space,  314,  876
       H,  200,  129
       I,  260,   75
       M,  486,  131
   Space,  486,   19
       2,  106,   88
       0,  818,  103
   Space,  818,  148
       M,  761,  101
       I,  351,   84
       N,  592,  109
       U,  829,  107
       T,  375,   87
       E,  425,   80
       S,  363,   95
   Space,  363,  484
       L,  175,  111
       A,  198,  153
       T,  370,  117
       E,  196,  108
       R,  266,   91
