  LShift,    0,  323
       A,    0,  327
       P,  817,   68
       O,  222,   49
       L,  803,   68
       L,  145,   72
       O,  490,   59
   Space,  490,  693
       1,    7,   55
       1,  128,   58
   Space,  128,  211
       W,  394,   56
       A,  202,   62
       S,  269,   56
   Space,  269,  502
       T,  829,   64
       H,  147,   51
       E,  164,   49
   Space,  164,  201
       S,  496,   65
       P,  273,   60
       A,  104,   54
       C,  292,   56
       E,   80,   49
       F,  327,   51
       L,  219,   64
       I,  211,   48
       G,  265,   42
       H,  142,   56
       T,  110,   49
   Space,  110,  250
       T,  498,   38
       H,  165,   80
       A,  148,   52
       T,  152,   49
   Space,  152,  299
       L,  527,   61
       A,   96,   49
       N,  135,   54
       D,  373,   50
       E,  140,   32
       D,  119,   47
   Space,  119,  242
       T,  603,   77
       H,  134,   56
       E,  171,   55
   Space,  171,  178
       F,  279,   62
       I,  270,   45
       R,  187,   54
       S,  290,   73
       T,  135,   50
   Space,  135,  404
       T,    6,   52
       W,  342,   42
       O,  168,   49
   Space,  168,  290
       P,  623,   58
       E,  319,   54
       O,  452,   48
       P,  214,   50
       L,  179,   57
       E,  111,   55
   Space,  111,    1
       O,  263,   56
       N,  240,   38
   Space,  240,  227
       T,  508,   66
       H,  852,   59
       E,  144,   56
   Space,  144,  157
  LShift,  377,  109
       M,  465,   54
       O,  316,   49
       O,  113,   59
       N,  984,   44
   Space,  984,  115
  LShift,  999,  161
       A,  628,   44
       R,  469,   55
       M,  174,   47
       S,  338,   72
       T,  300,   49
       R,   21,   48
       O,  250,   49
       N,  208,   54
       G,  228,   44
   Space,  228,  741
       B,  936,   57
       E,  101,   54
       C,  203,   45
       A,  221,   68
       M,  169,   59
       E,   98,   50
   Space,   98,  202
       T,  207,   62
       H,  119,   58
       E,  137,   59
   Space,  137,  177
       F,  284,   64
       I,  290,   49
       R,  185,   43
       S,  290,   57
       T,  135,   51
   Space,  135,  393
       P,  178,   59
       E,  122,   64
       R,  178,   36
       S,  213,   62
       O,  105,   50
       N,  222,   46
   Space,  222,  186
       T,  323,   55
       O,   96,   50
   Space,   96,  259
       S,  565,   59
       T,  143,   59
       E,  391,   51
       P,  132,   57
   Space,  132,  904
       O,  176,   51
       N,  186,   63
       T,  184,   59
       O,  111,   48
   Space,  111,  622
       T,  859,   79
       H,  113,   54
       E,  163,   60
   Space,  163,  158
       L,  385,   78
       U,  249,   51
       N,  198,   59
       A,   86,   57
       R,  274,   36
   Space,  274,  974
       S,  382,   83
       U,   92,   64
       R,  259,   42
       F,  208,   52
       A,   83,   54
       C,  158,   50
       E,  119,   54
   Space,  119,  613
       S,  834,   71
       I,  125,   55
       X,   51,   56
   Space,   51,  333
       H,  549,   64
       O,  131,   68
       U,  225,   43
       R,  237,   56
       S,  140,   53
   Space,  140,  638
       A,  840,   60
       F,  238,   52
       T,  249,   53
       E,   95,   72
       R,  186,   52
   Space,  186,  403
       L,  734,   63
       A,  114,   58
       N,  124,   47
       D,  546,   59
       I,  190,   44
       N,  216,   49
       G,  191,   46
   Space,  191,   30
       O,  215,   59
       N,  205,   54
   Space,  205,  218
  LShift,  894,  197
       J,  141,   62
       U,  182,   48
       L,  225,   62
       Y,  296,   43
   Space,  296,  214
       2,  702,   67
       1,  200,   54
   Space,  200,  241
  LShift,  604,  151
       A,  925,   53
       L,  405,   52
       D,  262,   59
       R,  566,   65
       I,  207,   63
       N,  211,   59
   Space,  211,  231
       J,  830,   72
       O,  457,   69
       I,  298,   53
       N,  275,   58
       E,  139,   64
       D,  199,   50
   Space,  199,  944
       H,  521,   77
       I,   95,   44
       M,  218,   61
   Space,  218,  235
       2,  747,   63
       0,  164,   53
   Space,  164,  319
       M,  429,   49
       I,  180,   49
       N,  187,   56
       U,  197,   48
       T,  245,   60
       E,  127,   67
       S,  233,   52
   Space,  233,  234
       L,  781,   60
       A,   90,   65
       T,  207,   47
       E,  114,   72
       R,  181,   56
