  LShift,    0,  488
       A,    0,  150
       P,  440,   93
       O,  192,   93
       L,  373,   54
       L,  134,   73
       O,  176,   83
   Space,  176,  286
       1,  498,   67
       1,  161,   80
   Space,  161,  279
       W,   16,   98
       A,  210,   87
       S,  214,  121
   Space,  214,  243
       T,  747,   87
       H,  201,   72
       E,  106,  142
   Space,  106,  235
       S,  184,  125
       P,  143,  111
       A,  147,  113
       C,  279,   98
       E,  217,   98
       F,  555,  111
       L,  155,  121
       I,  412,  122
       G,  386,   87
       H,  199,   89
       T,  125,   94
   Space,  125,  339
       T,  619,   72
       H,  243,   94
       A,  125,  113
       T,  125,  194
   Space,  125,   10
       L,  120,   97
       A,  294,  140
       N,  147,   94
       D,  172,   74
       E,  190,   70
       D,  192,  116
   Space,  192,  230
       T,  983,   84
       H,  306,   67
       E,  174,  150
   Space,  174,  248
       F,  502,  116
       I,  397,   82
       R,  409,   77
       S,  139,  117
       T,  126,   76
   Space,  126,  434
       T,  377,   72
       W,  519,  126
       O,  178,   81
   Space,  178,  299
       P,  594,  104
       E,  326,  147
       O,  288,   66
       P,  193,   65
       L,  173,   72
       E,  123,  112
   Space,  123,  986
       O,  255,  109
       N,  327,   66
   Space,  327,  282
       T,  328,   70
       H,  184,   64
       E,  158,  144
   Space,  158,  318
  LShift,   17,  858
       M,  822,   62
       O,   55,   78
       O,  120,   98
       N,  803,   93
   Space,  803,  695
  LShift,  597,  322
       A,  227,  132
       R,  703,  113
       M,  515,   72
       S,  711,  128
       T,  442,   94
       R,  225,  125
       O,  225,  218
       N,  441,  103
       G,  134,  103
   Space,  134,  316
       B,  723,   88
       E,  168,   96
       C,  230,   81
       A,  251,  161
       M,  259,   97
       E,  259,  222
   Space,  259,  384
       T,  473,  104
       H,  253,   73
       E,  105,  136
   Space,  105,  258
       F,  260,  122
       I,  164,   51
       R,  329,   75
       S,  145,  103
       T,  145,  147
   Space,  145,  325
       P,  158,  111
       E,  134,  104
       R,  199,   93
       S,  210,  111
       O,  149,  100
       N,  247,   93
   Space,  247,  130
       T,  366,   81
       O,  391,  117
   Space,  391,  295
       S,  347,  134
       T,  347,  179
       E,  306,  118
       P,  369,  117
   Space,  369,  273
       O,  497,   98
       N,  326,   73
       T,  292,  125
       O,  134,   62
   Space,  134,  259
       T,   52,   91
       H,  234,   58
       E,  160,  192
   Space,  160,  305
       L,  355,   82
       U,  308,   82
       N,  222,   78
       A,  197,  103
       R,  145,   67
   Space,  145,  287
       S,  423,  178
       U,  423,  214
       R,  511,   90
       F,  336,   55
       A,  146,   72
       C,  313,   81
       E,  288,   91
   Space,  288,   34
       S,  275,  140
       I,  174,  115
       X,  136,  161
   Space,  136,  269
       H,  608,  143
       O,  278,  100
       U,  349,   73
       R,  321,   62
       S,  104,  171
   Space,  104,  251
       A,  904,   87
       F,  266,  127
       T,  179,   10
       E,  179,   64
       R,  170,  109
   Space,  170,  240
       L,  368,   94
       A,  291,  108
       N,  134,   93
       D,  157,  112
       I,  292,   90
       N,  220,   77
       G,  316,  113
   Space,  316,  578
       O,  689,  111
       N,  279,   96
   Space,  279,  283
  LShift,  597,  341
       J,  674,   79
       U,  614,   85
       L,  327,   85
       Y,  357,   70
   Space,  357,  223
       2,  415,  128
       1,  415,  215
   Space,  415,  396
  LShift,  587,  470
       A,   16,  128
       L,  469,   86
       D,  131,   63
       R,  177,  115
       I,  156,   82
       N,  249,   67
   Space,  249,  979
       J,  388,   76
       O,  371,   85
       I,  205,   48
       N,  259,   76
       E,  265,  105
       D,  306,  141
   Space,  306,  240
       H,  139,  118
       I,  193,   91
       M,  254,  137
   Space,  254,  407
       2,  107,  118
       0,  190,   96
   Space,  190,  296
       M,  147,   80
       I,  176,   76
       N,  201,   99
       U,  198,   92
       T,  247,   73
       E,   93,   94
       S,  197,  171
   Space,  197,  270
       L,  118,  103
       A,  157,  126
       T,  209,   80
       E,  119,   85
       R,  166,   98
