  LShift,    0,  297
       A,    0,  263
       P,  782,   72
       O,  173,   58
       L,  255,   77
       L,  160,   73
       O,  170,   53
   Space,  170,  443
       1,  147,   39
       1,  145,   95
   Space,  145,  926
       W,  990,   86
       A,  207,  135
       S,  272,  127
   Space,  272,  765
       T,  437,   63
       H,  418,  145
       E,  210,  113
   Space,  210,  377
       S,  214,  116
       P,  833,  104
       A,  140,   98
       C,  285,   95
       E,  591,   72
       F,  963,   66
       L,  942,  104
       I,  358,  118
       G,  911,   70
       H,  224,   90
       T,  676,   93
   Space,  676,  459
       T,  760,   55
       H,  239,   85
       A,  210,  111
       T,  616,   76
   Space,  616,  953
       L,  122,  128
       A,  186,   90
       N,  265,   81
       D,  343,   90
       E,  275,  116
       D,  775,   86
   Space,  775,  358
       T,  672,   54
       H,  314,  129
       E,  218,   93
   Space,  218,  388
       F,  183,   98
       I,  965,  108
       R,  253,   73
       S,  335,  100
       T,  360,   82
   Space,  360,  747
       T,  224,   62
       W,  452,   97
       O,  333,  273
   Space,  333,  792
       P,  554,  106
       E,  146,   77
       O,  302,   70
       P,  203,   82
       L,  305,  111
       E,  850,   68
   Space,  850,  242
       O,  423,  103
       D,  322,   72
   Space,  322,  249
       T,  515,   46
       H,  245,   81
       E,  164,   65
   Space,  164,  269
  LShift,  440,  209
       M,  914,   61
       O,  228,   61
       O,  144,   75
       N,  436,   52
   Space,  436,  249
  LShift,  129,  685
       A,  725,  109
       R,  314,   82
       M,  777,   85
       S,  161,   67
       T,  303,   72
       R,  284,   72
       O,  269,   39
       N,  197,   82
       G,  513,   68
   Space,  513,  581
       B,  173,   77
       E,  126,   72
       C,  311,   86
       O,  278,   52
       M,   51,  275
       E,  974,   64
   Space,  974,  687
       T,  153,   50
       H,  215,   89
       E,  197,   94
   Space,  197,  568
       F,  862,   67
       I,  210,   69
       R,  284,   59
       S,  301,   91
       T,  314,   72
   Space,  314,  409
       P,  126,  109
       E,  181,   77
       R,  181,   57
       S,  275,   80
       O,  212,   62
       N,  275,   77
   Space,  275,  322
       T,   59,   90
       O,  529,   88
   Space,  529,  462
       S,  647,  131
       T,  254,   69
       E,  185,   81
       P,  673,   92
   Space,  673,  649
       O,  141,   52
       N,  228,   70
       T,  428,   76
       O,  366,   77
   Space,  366,  457
       T,  916,   45
       H,  373,  106
       E,  226,   97
   Space,  226,  305
       L,  599,   68
       U,  285,   54
       N,  275,  103
       A,  162,  112
       R,  786,   77
   Space,  786,  492
       S,  753,   93
       U,  231,   59
       R,  283,   59
       F,  201,   75
       A,  125,   92
       C,  290,   91
       E,  296,   95
   Space,  296,  550
       S,  456,  111
       I,  182,  119
       X,  534,  121
   Space,  534,  417
       H,  413,   99
       O,  865,   86
       U,  947,   80
       R,  443,   54
       S,  878,   74
   Space,  878,  315
       A,  913,   85
       F,  384,   49
       T,  406,   83
       E,  114,   68
       R,  275,   77
   Space,  275,  731
       L,  154,   99
       A,  179,   91
       N,  234,   98
       D,  423,  162
       I,  561,   59
       N,  232,   89
       G,  727,  117
   Space,  727,  457
       O,   13,   57
       N,  519,   58
   Space,  519,  226
  LShift,  702,  184
       J,  578,   59
       U,  161,   56
       L,  236,   90
       Y,  121,   62
   Space,  121,  419
       2,  986,   98
       1,  301,  129
   Space,  301,  412
  LShift,  683,  415
       A,   17,  118
       L,  259,  102
       D,  253,   77
       R,  443,  101
       I,  247,   77
       N,  877,   87
   Space,  877,  329
       J,  848,   81
       O,  323,  108
       I,  220,   57
       N,  307,   97
       E,  210,   90
       D,  391,   77
   Space,  391,  949
       H,  900,   82
       I,  308,   90
       M,  557,  118
   Space,  557,  419
       2,  986,  118
       0,  264,   93
   Space,  264,  589
       M,  183,   99
       I,  249,   93
       N,  267,   70
       U,  287,   63
       T,  478,   99
       E,  141,   98
       S,  744,  100
   Space,  744,  332
       L,  709,  100
       A,  139,  107
       T,  270,   61
       E,  166,   85
       R,  215,   74
