  LShift,    0,  666
       A,    0,  774
       P,  747,  125
       O,  424,   93
       L,  376,   91
       L,  238,   80
       O,  259,  104
   Space,  259,   64
       1,  479,  135
       1,  488,  134
   Space,  488,  205
       W,  772,  140
       A,  775,  127
       S,  329,  109
   Space,  329,  608
       T,  982,  104
       H,  522,  121
       E,  334,  103
   Space,  334,  451
       S,  303,  145
       P,  654,   90
       A,  646,  121
       C,  402,   90
       E,  471,  112
       F,  864,  122
       L,  414,   90
       I,  511,   80
       G,  706,  113
       H,  487,  121
       T,  337,  127
   Space,  337,  477
       T,  854,  103
       H,  682,  112
       A,  283,   98
       T,  397,  111
   Space,  397,  534
       L,  277,  103
       A,  453,  130
       N,  329,   91
       D,  340,  109
       E,  259,  106
       D,  386,  103
   Space,  386,  538
       T,  366,   97
       H,  367,   95
       E,  303,  121
   Space,  303,  711
       F,  399,  117
       I,  440,  106
       R,  305,  132
       S,  765,  116
       T,  286,   97
   Space,  286,  638
       T,   32,  109
       W,  687,  107
       O,  227,   95
   Space,  227,  381
       P,  286,   82
       E,  815,  129
       O,  373,   94
       P,  557,   86
       L,  678,   90
       E,  529,  121
   Space,  529,  861
       O,  398,   82
       N,  926,   80
   Space,  926,  327
       T,  170,  104
       H,  316,  103
       E,  271,  135
   Space,  271,  540
  LShift,   26,  107
       M,  539,  132
       O,  504,   59
       O,  197,   78
       N,  267,  113
   Space,  267,   12
  LShift,  892,  103
       A,  458,  111
       R,  107,  119
       M,  982,  116
       S,  441,  104
       T,  332,  108
       R,  337,  113
       O,  487,   95
       N,  337,   98
       G,  305,  132
   Space,  305,   79
       B,  971,  103
       E,  459,  107
       C,  339,   89
       A,  508,  106
       M,  415,   75
       E,  518,  114
   Space,  518,  160
       T,  972,  120
       H,  488,  103
       E,  622,  126
   Space,  622,  324
       F,  808,  125
       I,   69,   72
       R,  444,  121
       S,  510,  109
       T,  269,   94
   Space,  269,  553
       P,  427,   88
       E,  754,  117
       R,  246,  107
       S,   58,  113
       O,  690,  104
       N,  443,  103
   Space,  443,  404
       T,  506,  130
       O,  561,   89
   Space,  561,  481
       S,    1,  109
       T,  384,  113
       E,  229,  136
       P,  448,  114
   Space,  448,  617
       O,  392,  132
       N,  300,  103
       T,  259,  132
       O,  976,   95
   Space,  976,  843
       T,  668,  111
       H,  415,   96
       E,  775,  122
   Space,  775,  360
       L,  172,  113
       U,  376,  108
       N,  397,   95
       A,  282,  116
       R,  323,  132
   Space,  323,  443
       S,   87,  130
       U,  418,   90
       R,  424,  138
       F,  412,  134
       A,  408,  103
       C,  264,   88
       E,  396,  124
   Space,  396,  784
       S,  279,  112
       I,  423,   89
       X,  340,  139
   Space,  340,  502
       H,    0,   94
       O,  612,  100
       U,  329,  105
       R,  279,  125
       S,  612,  140
   Space,  612,  435
       A,  874,  132
       F,  373,   90
       T,  266,  113
       E,  285,  111
       R,  276,  117
   Space,  276,  495
       L,   51,   97
       A,  677,  136
       N,  313,  109
       D,  360,  116
       I,  336,  113
       N,  570,   90
       G,  360,  132
   Space,  360,  412
       O,  902,   88
       N,  259,   79
   Space,  259,  303
  LShift,  727,  110
       J,  401,   95
       U,  818,  105
       L,  503,   82
       Y,  313,   88
   Space,  313,  119
       2,  287,  130
       1,  394,   89
   Space,  394,  612
  LShift,  134,  104
       A,  480,   62
       L,    9,  108
       D,  401,  119
       R,  365,  124
       I,  487,   98
       N,  921,   90
   Space,  921,  322
       J,  401,  103
       O,  745,   99
       I,  296,  118
       N,  295,  104
       E,  249,  116
       D,  286,  113
   Space,  286,  482
       H,  401,  135
       I,  286,   87
       M,  250,   91
   Space,  250,  293
       2,  860,   92
       0,  957,  126
   Space,  957,  958
       M,  167,  107
       I,  642,   90
       N,  209,   94
       U,  207,   91
       T,  369,  100
       E,  315,   85
       S,  306,  103
   Space,  306,  362
       L,  157,   88
       A,  434,   95
       T,  589,  105
       E,  293,   95
       R,  303,   82
