  RShift,    0,  189
       A,    0,  142
       P,  413,   95
       O,  261,   93
       L,  462,   56
       L,  159,   53
       O,  234,   72
   Space,  234,  754
       1,  969,   72
       1,  154,   35
   Space,  154,  367
       W,  873,   75
       A,  134,   57
       S,  109,   82
   Space,  109,  969
       T,  410,   88
       H,  376,  106
       E,  482,  110
   Space,  482,  733
       S,  667,   95
       P,  840,  103
       A,  327,   77
       C,  864,  105
       E,  326,   96
       F,   86,   68
       L,  680,   80
       I,  494,   47
       G,  433,   64
       H,  497,   93
       T,  702,   91
   Space,  702,  343
       T,  565,   90
       H,  329,   72
       A,  215,   85
       T,  410,   90
   Space,  410,  581
       L,  416,   93
       A,  264,   80
       N,  235,   96
       D,  267,   95
       E,  300,   94
       D,  358,   98
   Space,  358,  235
       T,  946,  107
       H,  341,  114
       E,  197,   89
   Space,  197,  249
       F,  877,  108
       I,  141,   91
       R,   28,  122
       S,   37,  109
       T,  358,  111
   Space,  358,  368
       T,  581,   98
       W,  292,   85
       O,  366,   90
   Space,  366,  362
       P,   95,   85
       E,  204,   80
       O,  368,   79
       P,  249,   85
       L,  257,   98
       E,  261,   85
   Space,  261,  559
       O,    9,   86
       N,  438,   93
   Space,  438,  337
       T,  401,  103
       H,  588,  101
       E,  200,   72
   Space,  200,  239
  RShift,  110,  301
       M,  764,   77
       O,  389,  102
       O,  247,   81
       N,  587,  104
   Space,  587,  463
  RShift,  466,  402
       A,  297,  103
       R,  546,   96
       M,  401,  106
       S,    6,  127
       T,  769,  103
       R,  299,   94
       O,  162,   87
       N,  349,  100
       G,  423,   85
   Space,  423,  703
       B,  110,   93
       E,  433,  101
       C,  259,  101
       A,  264,  103
       M,  358,   99
       E,  482,  108
   Space,  482,  178
       T,  581,  106
       H,  339,  103
       E,  207,   98
   Space,  207,  287
       F,  854,  121
       I,  809,   97
       R,  772,   94
       S,  480,  125
       T,  349,  112
   Space,  349,   56
       P,  713,   94
       E,  259,   80
       R,  373,   79
       S,  456,  100
       O,  178,   80
       N,  360,   88
   Space,  360,   19
       T,  240,  103
       O,  275,   98
   Space,  275,  402
       S,  434,   88
       T,  228,   78
       E,  251,   76
       P,  330,   90
   Space,  330,  705
       O,   89,  104
       N,  454,   95
       T,  399,   95
       O,  256,  108
   Space,  256,  538
       T,  111,  108
       H,  388,  103
       E,  555,  103
   Space,  555,  330
       L,  820,   95
       U,  407,   88
       N,  293,   68
       A,  230,   69
       R,  246,   99
   Space,  246,  494
       S,  353,  121
       U,  147,  140
       R,  786,   95
       F,  271,   75
       A,  187,  109
       C,  199,   91
       E,  277,  114
   Space,  277,  729
       S,  235,   85
       I,  207,  103
       X,  392,   87
   Space,  392,  333
       H,  221,   87
       O,  360,   86
       U,  401,   62
       R,  353,  114
       S,  210,   72
   Space,  210,  967
       A,  677,  107
       F,  145,   86
       T,  238,   76
       E,  155,   76
       R,  163,   78
   Space,  163,  799
       L,  286,  110
       A,  474,   99
       N,  299,  118
       D,  301,   88
       I,   52,  111
       N,  379,   98
       G,  305,   86
   Space,  305,  620
       O,   97,  106
       N,  331,   79
   Space,  331,  290
  RShift,  224,  361
       J,   85,  100
       U,  404,   80
       L,  347,   85
       Y,  412,  126
   Space,  412,   60
       2,  295,   97
       1,  420,   85
   Space,  420,  466
  RShift,  132,  406
       A,  256,  126
       L,   56,  116
       D,  619,  108
       R,  384,  118
       I,  163,   81
       N,  329,   85
   Space,  329,  497
       J,  257,   91
       O,  307,   85
       I,  242,   72
       N,  304,   93
       E,  238,   93
       D,  249,  121
   Space,  249,  776
       H,  131,   99
       I,  451,   89
       M,  304,  100
   Space,  304,  373
       2,    4,  114
       0,  254,  111
   Space,  254,  675
       M,  991,   64
       I,  272,   79
       N,  293,   77
       U,  249,   67
       T,  419,   83
       E,  187,  102
       S,  299,   98
   Space,  299,  409
       L,  827,   77
       A,  217,  103
       T,  259,  108
       E,  172,   71
       R,  128,   68
