  LShift,    0,  258
       A,    0,  212
       P,  965,   82
       O,  248,   62
       L,  233,   62
       O,  295,   57
   Space,  295,  203
       1,  601,   91
       1,  205,   89
   Space,  205,  569
       W,  470,  111
       A,  259,  119
       S,  233,  116
   Space,  233,   64
       T,  880,   57
       H,  664,   47
       E,  459,  101
   Space,  459,   31
       S,   35,  141
       P,  337,   60
       A,  779,  136
       C,  462,   49
       E,  584,  124
       F,  882,   55
       L,  919,   62
       I,  363,   41
       G,  979,   51
       H,  541,   53
       T,  538,   93
   Space,  484,  753
       T,  913,   39
       H,  179,   64
       A,  302,  132
       T,  850,   64
   Space,  850,  763
       L,   64,   40
       A,  596,  121
       N,  625,   53
       D,  836,   67
       E,  228,   77
       D,  464,   78
   Space,  464,  699
       T,  926,   42
       H,  743,   49
       E,  147,  104
   Space,  147,  695
       F,  456,   51
       I,  479,   67
       R,  734,   56
       S,  456,  121
       T,  333,   62
   Space,  333,  732
       T,  978,   65
       W,  474,  125
       O,  113,   67
   Space,  113,  732
       P,   19,   57
       E,  609,  116
       O,  566,   53
       P,  631,   63
       L,  209,   54
       E,  431,  126
   Space,  431,   76
       O,  488,   72
       N,  425,   59
   Space,  425,  782
       T,  640,   59
       H,  720,   54
       E,  452,   99
   Space,  452,  841
  LShift,  352,  581
       M,  840,   72
       O,  926,   44
       O,  147,   62
       N,  321,   64
   Space,  321,  490
  LShift,   39,  387
       A,  463,   70
       R,  298,   48
       M,  225,   49
       S,  634,  124
       T,  984,   67
       R,  212,   65
       O,  565,   62
       N,  405,   51
       G,  338,   81
   Space,  338,  415
       B,  847,   56
       E,  252,   90
       C,  552,   59
       A,  966,  140
       M,  721,   68
       E,  376,  103
   Space,  376,  371
       T,   43,   59
       H,  250,   55
       E,  568,  124
   Space,  568,  490
       F,  297,   68
       I,  497,   53
       R,  547,   41
       S,  345,  143
       T,  762,   63
   Space,  762,  616
       P,  982,   66
       E,  524,  121
       R,  282,   62
       S,   78,  142
       O,  334,   70
       N,  469,   72
   Space,  469,  512
       T,  183,   50
       O,  556,   56
   Space,  556,  475
       S,  306,  118
       T,  391,   62
       E,  916,  108
       P,  305,   73
   Space,  305,  563
       O,  230,   59
       N,  364,   47
       T,  556,   49
       O,  698,   53
   Space,  698,  533
       T,  632,   61
       H,  562,   59
       E,  392,  113
   Space,  392,  445
       L,  187,   59
       U,  962,   59
       N,  460,   62
       A,  259,  115
       R,  701,  125
   Space,  701,  887
       S,  199,   89
       U,   18,   59
       R,  314,   58
       F,  748,   54
       A,  581,  125
       C,  890,   44
       E,  386,  114
   Space,  386,  539
       S,  691,  129
       I,  292,   63
       X,  426,  126
   Space,  426,  462
       H,  599,   55
       O,   65,   62
       U,  990,   59
       R,  420,   99
       S,  366,  144
   Space,  366,  713
       A,  315,  144
       F,  473,   44
       T,  773,   49
       E,  274,   96
       R,  265,  118
   Space,  265,  778
       L,  396,   54
       A,  297,  103
       N,  965,   51
       D,  836,   98
       I,   42,   58
       N,  442,   62
       G,  170,   41
   Space,  170,  529
       O,  958,   67
       N,  381,   69
   Space,  381,  344
  LShift,  175,  449
       J,  585,   72
       U,  482,   50
       L,  334,   58
       Y,  333,   53
   Space,  333,  754
       2,   60,   87
       1,  233,  103
   Space,  233,  788
  LShift,  870,  951
       A,  725,   53
       L,  856,   90
       D,  702,   48
       R,  212,   52
       I,  794,   80
       A,  377,  136
       N,  500,   64
   Space,  500,  332
       J,  549,   58
       O,  793,   65
       I,  818,   49
       N,  281,   53
       E,  421,  106
       D,  430,  148
   Space,  430,  820
       H,  863,   56
       I,  548,   58
       M,  492,  103
   Space,  492,  442
       2,   96,  135
       0,  389,   62
   Space,  389,  511
       M,  173,   61
       I,  714,   63
       N,  957,   54
       U,  216,   54
       T,  827,   58
       E,  353,  107
       S,  337,  129
   Space,  337,  705
       L,  291,   63
       A,  311,  140
       T,  482,   49
       E,  225,   77
       R,  264,   82
