  LShift,    0,  121
       A,   10,  104
       P,  346,   75
       O,  218,   55
       L,  197,   61
       L,  145,   54
       O,  304,   50
   Space,  304,  802
       1,   77,   54
       1,  157,   53
   Space,  157,  341
       W,  673,   72
       A,  129,   56
       S,   98,   68
   Space,   98,  867
       T,  237,   72
       H,  236,   72
       E,  124,   65
   Space,  124,  220
       S,  778,   71
       P,  259,   62
       A,  219,   95
       C,  199,   62
       E,  197,   55
       F,  158,   59
       L,  420,   75
       I,  218,   83
       G,  311,   78
       H,  196,   62
       T,  483,   56
   Space,  483,  111
       T,  386,   78
       H,  228,   68
       A,  186,   71
       T,  124,   65
   Space,  124,  281
       L,  720,   82
       A,  240,   67
       N,  142,   76
       D,  340,   72
       E,  181,   63
       D,  190,   63
   Space,  190,  196
       T,  482,   75
       H,  204,   81
       E,  141,   83
   Space,  141,  163
       F,  360,   77
       I,  135,   56
       R,  145,   67
       S,  535,   72
       T,  108,   59
   Space,  108,  698
       T,  896,   64
       W,  364,   58
       O,  148,   62
   Space,  148,  319
       P,  591,   53
       E,  297,   55
       O,  109,   64
       P,  181,   54
       L,  201,   59
       E,  602,   73
   Space,  602,  343
       O,  786,   68
       N,  221,   79
   Space,  221,  272
       T,  495,   62
       H,  215,   66
       E,  142,   56
   Space,  142,  207
  LShift,  109,  321
       M,  827,   64
       O,  321,   60
       O,  153,   51
       N,  670,   77
   Space,  670,  724
  LShift,  534,  195
       A,  295,   62
       R,  338,   55
       M,  481,   62
       S,  234,   67
       T,  140,   54
       R,  365,   67
       O,  130,   54
       N,  365,   73
       G,  197,   59
   Space,  197,  657
       B,  984,   82
       E,  233,  103
       C,  273,  121
       A,  427,  148
       M,  181,   52
       E,  460,   72
   Space,  460,  596
       T,  848,   68
       H,  216,   79
       E,  287,   68
   Space,  287,  195
       F,  383,  104
       I,  304,   55
       R,  244,   54
       S,  428,   67
       T,  134,   73
   Space,  134,  260
       P,  584,   60
       E,  340,   62
       R,  195,   56
       S,  274,   62
       O,  180,   65
       N,  636,   72
   Space,  636,   77
       T,  549,   72
       O,  109,   56
   Space,  109,  295
       S,  450,   55
       T,  123,   43
       E,  247,   51
       P,   84,   63
   Space,   84,  389
       O,  736,   75
       N,  210,   70
       T,  266,   73
       O,  120,   58
   Space,  120,  285
       T,  546,   44
       H,  402,   63
       E,  512,   59
   Space,  512,  610
       L,  305,   62
       U,  353,   62
       N,  141,   68
       A,  232,   83
       R,  112,   58
   Space,  112,  282
       S,  547,   82
       U,  119,   51
       R,  275,   59
       F,  186,   52
       A,  265,  103
       C,  150,   56
       E,  191,   63
   Space,  191,  972
       S,  859,   61
       I,  119,   46
       X,  550,   72
   Space,  550,  451
       H,  601,   70
       O,  347,   62
       U,  262,   59
       R,  352,   60
       S,  200,   49
   Space,  200,  118
       A,  951,   88
       F,  132,   72
       T,  199,   62
       E,  333,   49
       R,   98,   54
   Space,   98,  363
       L,  755,   63
       A,  197,   86
       N,  121,   59
       D,  516,   64
       I,  205,   54
       N,  425,   54
       G,  341,   62
   Space,  341,  686
       O,  184,   72
       N,  227,   74
   Space,  227,  312
  LShift,  753,  454
       J,  879,   62
       U,  430,   50
       L,  383,   51
       Y,  396,   60
   Space,  396,  199
       2,  713,   54
       1,  181,   67
   Space,  181,  509
  LShift,  400,  326
       A,  160,  103
       L,  276,   56
       D,  271,   63
       R,  200,   73
       I,  162,   54
       N,  219,   68
   Space,  219,  342
       J,   58,   62
       O,  219,   57
       I,  160,   62
       N,  169,   74
       E,  381,   67
       D,  181,   60
   Space,  181,  552
       H,  820,   68
       I,  213,   64
       M,  181,   68
   Space,  181,  286
       2,  957,   90
       0,  148,   57
   Space,  148,  331
       M,  482,   92
       I,  163,   66
       N,  163,   87
       U,  152,   62
       T,  231,   56
       E,  131,   72
       S,  346,   77
   Space,  346,  280
       L,  667,   53
       A,  183,  104
       T,  212,   57
       E,  160,   50
       R,  463,   41
