  LShift,    0,  382
       A,    0,   64
       P,  412,   59
       O,  146,   56
       L,  239,   40
       L,   95,   56
       O,  153,   54
   Space,  153,  280
       1,  768,   54
       1,  118,   61
   Space,  118,  238
       W,  704,   64
       A,  195,   67
       S,  183,   47
   Space,  183,  844
       T,  139,   55
       H,   94,   51
       E,  169,   54
   Space,  169,  175
       S,  108,   75
       P,  145,   54
       A,  104,   62
       C,  270,   53
       E,  113,   51
       F,  239,   35
       L,  181,   87
       I,  223,   55
       G,  251,   40
       H,  133,   54
       T,  112,   52
   Space,  112,  418
       T,  935,   61
       H,  176,   75
       A,  140,   55
       T,  165,   46
   Space,  165,  801
       L,  282,   64
       A,  106,   44
       N,  127,   49
       D,  402,   64
       E,  121,   54
       D,  103,   51
   Space,  103,  836
       T,  329,   57
       H,   95,   55
       E,  145,   49
   Space,  145,  171
       F,  298,   47
       I,  182,   46
       R,  631,   49
       S,  220,   52
       T,  151,   39
   Space,  151,  468
       T,  887,   56
       W,  332,   38
       O,  176,   45
   Space,  176,  419
       P,  739,   51
       E,  709,   49
       O,  316,   52
       P,  175,   52
       L,  176,   57
       E,   89,   46
   Space,   89,  607
       O,  510,   62
       N,  238,   48
   Space,  238,  395
       T,  113,   51
       H,   96,   57
       E,  134,   54
   Space,  134,  150
  LShift,  308,  157
       M,  473,   62
       O,  228,   50
       O,  107,   54
       N,  266,   51
   Space,  266,  529
  LShift,  485,  191
       A,  914,   51
       R,  352,   49
       M,  215,   49
       S,  410,   77
       T,  312,   51
       R,  177,   59
       O,  137,   48
       N,  228,   45
       G,  145,   49
   Space,  145,  630
       B,  900,   54
       E,  120,   59
       C,  199,   50
       A,  215,   70
       M,  161,   64
       E,  110,   46
   Space,  110,  186
       T,    3,   65
       H,  191,   75
       E,   83,   51
   Space,   83,  196
       F,  379,   57
       I,  181,   54
       R,  441,   49
       S,  488,   49
       T,  181,   54
   Space,  181,  427
       P,  853,   59
       E,  316,   71
       R,  174,   51
       S,  254,   62
       O,  113,   53
       N,  220,   49
   Space,  220,  238
       T,  795,   44
       O,  586,   54
   Space,  586,  328
       S,  428,   51
       T,  275,   46
       E,  167,   45
       P,  266,   56
   Space,  266,  630
       O,  915,   51
       N,  197,   62
       T,  223,   49
       O,  111,   45
   Space,  111,  384
       T,  809,   53
       H,  180,   65
       E,   86,   45
   Space,   86,  176
       L,  357,   71
       U,  252,   46
       N,  180,   63
       A,  130,   56
       R,  186,   45
   Space,  186,  356
       S,   22,   67
       U,  106,   64
       R,  246,   40
       F,  238,   78
       A,   99,   62
       C,  160,   53
       E,  120,   49
   Space,  120,  762
       S,   71,   70
       I,  108,   49
       X,  416,   55
   Space,  416,  217
       H,  442,   55
       O,  280,   62
       U,  228,   56
       R,  290,   44
       S,  176,   64
   Space,  176,  838
       A,  187,   59
       F,  502,   59
       T,  298,   58
       E,  171,   58
       R,  165,   49
   Space,  165,  769
       L,   49,   67
       A,  377,   58
       N,  196,   59
       D,  490,   44
       I,  158,   49
       N,  194,   57
       G,  139,   49
   Space,  139,  505
       O,  888,   62
       N,  217,   56
   Space,  217,  238
  LShift,  189,  147
       J,  405,   52
       U,  170,   49
       L,  225,   72
       Y,  320,   55
   Space,  320,  566
       2,   28,   61
       1,  196,   50
   Space,  196,  214
  LShift,  706,  207
       A,  774,   49
       L,  753,   82
       D,  678,   72
       R,  225,   56
       I,  176,   51
       N,  223,   48
   Space,  223,  232
       J,   69,   66
       O,  290,   73
       I,  207,   53
       N,  211,   47
       E,  248,   63
       D,  194,   54
   Space,  194,  215
       H,  178,   62
       I,  130,   49
       M,  228,   54
   Space,  228,  215
       2,  483,   59
       0,  272,   49
   Space,  272,  405
       M,  702,   56
       I,  186,   54
       N,  385,   50
       U,  185,   49
       T,  282,   51
       E,  119,   56
       S,  192,   54
   Space,  192,  400
       L,  667,   59
       A,  131,   65
       T,  247,   60
       E,  149,   72
       R,  177,   49
