  LShift,    0,  214
       A,    0,  229
       P,  398,   86
       O,  217,   91
       L,  206,   67
       L,  144,   73
       O,  166,   67
   Space,  166,  355
       1,  740,   41
       1,  137,   86
   Space,  137,  235
       W,  796,   72
       A,  155,   78
       S,  196,  120
   Space,  196,  218
       T,  296,   67
       H,  234,   67
       E,  134,  121
   Space,  134,  331
       S,  269,  100
       P,  158,  114
       A,  139,  109
       C,  248,  113
       E,  222,   88
       F,  330,  129
       L,  248,   98
       I,  415,   87
       G,  526,   79
       H,  269,   85
       T,  154,   94
   Space,  154,  247
       T,  303,   76
       H,  560,   80
       A,  158,  118
       T,  142,   59
   Space,  142,  277
       L,  468,   80
       A,  341,   96
       N,  271,   68
       D,  153,  127
       E,  176,  105
       D,  188,   95
   Space,  188,  102
       T,  220,   81
       H,  258,   76
       E,  201,  167
   Space,  201,  325
       F,  422,  127
       I,  239,   82
       R,  185,   96
       S,  327,   94
       T,  106,   77
   Space,  106,  904
       T,  963,   62
       W,  366,  122
       O,  192,   66
   Space,  192,  253
       P,  703,  135
       E,  254,  121
       O,  529,   87
       P,  311,   72
       L,  222,   93
       E,  218,   85
   Space,  218,  944
       O,  125,   88
       N,  242,   73
   Space,  242,  277
       T,  468,   80
       H,  443,   75
       E,  151,  181
   Space,  151,  243
       M,  829,   57
  LShift,  129,  560
       O,  732,  103
       O,  204,   91
       N,  703,   95
   Space,  703,  402
  LShift,  714,  323
       A,  907,  129
       R,   32,  161
       M,  767,   99
       S,  380,  138
       T,  905,   93
       R,  324,  103
       O,  318,   91
       N,  407,   98
       G,  150,  114
   Space,  150,  535
       B,  857,   76
       E,  130,  118
       C,  318,   59
       A,  254,  121
       M,  218,   49
       E,  129,  117
   Space,  129,  765
       T,   35,   77
       H,  269,   72
       E,  137,  133
   Space,  278,    5
       F,  278,  132
       I,  148,   72
       R,  339,   54
       S,  104,  101
       T,  104,  140
   Space,  104,  267
       P,  486,   85
       E,  492,   86
       R,  170,  100
       S,  313,  113
       O,  139,   82
       N,  278,   67
   Space,  278,  329
       T,  203,   95
       O,  270,   87
   Space,  270,  292
       S,  335,  100
       T,  111,   68
       E,  340,  105
       P,  180,   71
   Space,  180,  256
       O,  845,   70
       N,  308,   71
       T,  279,  113
       O,  121,   62
   Space,  121,  281
       T,  492,   87
       H,  268,   62
       E,  273,  140
   Space,  273,  294
       L,  311,   96
       U,  315,   65
       N,  258,   64
       A,  215,  100
       R,  131,   59
   Space,  131,  318
       S,  559,  114
       U,  232,   84
       R,  236,  104
       F,  479,   65
       A,  130,   93
       C,  217,   93
       E,  197,   80
   Space,  197,  353
       S,  551,   82
       I,  622,   54
       X,  178,  122
   Space,  178,  812
       H,  286,  132
       O,  436,   90
       U,  279,   76
       R,  306,   64
       S,  147,  106
   Space,  147,   68
       A,  393,   86
       F,  207,   62
       T,  181,   75
       E,  130,   79
       R,  183,  130
   Space,  183,  607
       L,  881,   83
       A,  584,  135
       N,  345,   77
       D,  170,   99
       I,  161,   76
       N,  206,   56
       D,  116,  145
   Space,  116,  292
       O,  163,   82
       N,  265,   73
   Space,  265,  269
       J,  637,   70
  LShift,  194,  321
       U,  291,   61
       L,  521,   72
       Y,  478,   69
   Space,  478,  923
       2,  272,  135
       1,  272,  200
   Space,  272,  986
  LShift,  198,  392
       A,  777,  116
       L,  327,   77
       D,  147,   82
       R,  196,  106
       I,  206,   73
       N,  208,   51
   Space,  208,  403
       J,  504,   78
       O,  368,   72
       I,  165,   77
       N,  481,   72
       E,  106,   86
       D,  192,   81
   Space,  192,  146
       H,  751,  135
       I,  150,   66
       M,  202,   76
   Space,  202,  246
       2,  196,  105
       0,  126,   83
   Space,  126,  281
       M,  322,   88
       I,  243,   93
       N,  222,   78
       U,  166,   82
       T,  282,   70
       E,  812,   87
       S,  300,  158
   Space,  300,  311
       L,  378,   75
       A,  249,  113
       T,  126,   71
       E,  107,   97
       R,  180,   85
