  LShift,    0,  785
       A,    0,  123
       P,  346,  125
       O,  143,   83
       L,  197,   70
       L,  127,   78
       O,  140,   88
   Space,  140,  208
       1,  301,   82
       1,  156,   87
   Space,  156,  217
       W,  295,  135
       A,  295,  267
       S,  279,  174
   Space,  279,  354
       T,  568,  103
       H,  568,  185
       E,  206,  116
   Space,  206,  188
       S,  479,   70
       P,   76,  110
       A,   76,  194
       C,  332,  122
       E,  217,   91
       F,  256,   81
       L,  169,   80
       I,  236,   83
       G,  122,   84
       H,  118,   88
       T,  100,  122
   Space,  100,  247
       T,  942,   95
       H,  942,  189
       A,  215,  108
       T,  554,   91
   Space,  554,  234
       L,  280,  113
       A,  174,  106
       N,  327,   98
       D,  287,   61
       E,  259,   39
       D,  352,   94
   Space,  352,  299
       T,  391,  120
       H,  391,  228
       E,  455,  167
   Space,  455,  251
       F,  596,  120
       I,  127,  121
       R,  184,  133
       S,  184,  203
       T,  258,  114
   Space,  258,  288
       T,  330,  109
       W,  330,  189
       O,  205,  120
   Space,  205,  217
       P,  458,  107
       E,  143,   87
       O,  168,   91
       P,  221,  162
       L,  221,  254
       E,  307,  125
   Space,  307,  314
       O,  504,  163
       N,  504,  254
   Space,  504,  360
       T,  450,   79
       H,  109,   88
       E,  130,  114
   Space,  130,  194
  LShift,  250,  183
       M,  394,  123
       O,  226,   86
       O,  210,   80
       N,  194,   81
   Space,  194,  278
  LShift,  608,  203
       A,  974,  105
       R,  292,   91
       M,  367,   66
       S,  517,   62
       T,  195,  127
       R,  176,    8
       O,  176,  147
       N,  155,  102
       G,  155,  221
   Space,  155,  374
       B,  476,   97
       E,  105,   76
       C,  226,  168
       A,  226,  240
       M,  263,  120
       E,  182,  115
   Space,  182,  350
       T,  540,  105
       H,  176,  109
       E,  165,  111
   Space,  165,  226
       F,  427,  115
       I,  124,   75
       R,  130,  152
       S,  130,  210
       T,  303,  139
   Space,  303,  282
       P,  429,   94
       E,  103,   90
       R,  650,   87
       S,  292,  103
       O,  105,  175
       N,  105,  270
   Space,  105,  465
       T,  589,   94
       O,  106,   93
   Space,  106,  221
       S,  359,  119
       T,  750,  109
       E,  750,  152
       P,  179,   87
   Space,  179,  223
       O,  420,  199
       N,  420,  288
       T,  315,   99
       O,  135,   91
   Space,  135,  245
       T,  413,  113
       H,  166,  112
       E,  147,  142
   Space,  147,  248
       L,  954,  112
       U,  361,   94
       N,  216,  121
       A,  241,  124
       R,  517,  116
   Space,  517,  479
       S,  612,  137
       U,  430,  110
       R,  225,   84
       F,  896,  141
       A,  896,  287
       C,  345,  126
       E,  222,  127
   Space,  222,  291
       S,  418,  113
       I,  381,  117
       X,  252,  150
   Space,  252,  277
       H,  640,   85
       O,  109,  180
       U,  109,  274
       R,  419,  167
       S,  419,  260
   Space,  419,  655
       A,  195,  113
       F,  196,  103
       T,  218,  123
       E,  217,   13
       R,  217,  107
   Space,  217,  216
       L,  584,  104
       A,  117,   97
       N,  189,  173
       D,  396,  137
       I,  189,  156
       N,  189,  277
       G,  387,  126
   Space,  387,  284
       O,  541,  146
       N,  541,  248
   Space,  541,  400
  LShift,  998,  677
       J,  989,  111
       U,  353,   98
       L,  134,  127
       Y,  133,   85
   Space,  133,  506
       2,  995,  216
       1,  995,  238
   Space,  995,  488
  LShift,  774,  506
       A,  999,   91
       L,  370,  122
       D,  517,  129
       R,  270,  103
       I,  145,  150
       N,  145,  265
   Space,  145,   12
       J,  178,  215
       O,  178,  235
       I,  337,  107
       N,  150,  142
       E,  328,  122
       D,  270,  137
   Space,  270,  270
       H,  880,   88
       I,   98,  123
       M,  160,  119
   Space,  160,  271
       2,  430,   90
       0,  192,   95
   Space,  192,  323
       M,  395,  127
       I,  413,  111
       N,  272,  166
       U,  272,  238
       T,  293,  160
       E,  184,  104
       S,  242,  103
   Space,  242,  266
       L,  337,  118
       A,  337,  230
       T,  358,  132
       E,  144,  174
       R,  144,  247
