  LShift,    0,  427
       A,    0,  358
       P,  587,   64
       O,  223,   56
       L,  283,   53
       L,  282,   68
       O,  269,   63
   Space,  269,  215
       1,  607,   90
       1,  209,   94
   Space,  209,  303
       W,  442,   80
       A,  196,  103
       S,  211,   93
   Space,  211,  225
       T,  798,   59
       H,  700,   69
       E,  144,   98
   Space,  144,  329
       S,  869,   80
       P,  285,   67
       A,  525,  114
       C,  520,   80
       E,  194,  101
       F,  974,   74
       L,   38,   62
       I,  254,   62
       G,  367,   62
       H,  196,   82
       T,  234,   62
   Space,  234,   84
       T,  354,   63
       H,  469,   63
       A,  152,  110
       T,  137,   63
   Space,  137,  796
       L,  804,   67
       A,  243,   90
       N,  214,   69
       D,  352,   63
       E,  229,   58
       D,  203,   76
   Space,  203,  952
       T,  289,   55
       H,  688,   67
       E,  186,  103
   Space,  186,  765
       F,  749,   77
       I,  323,   63
       R,  246,   75
       S,  451,   77
       T,  217,   62
   Space,  217,  773
       T,  374,   62
       W,  270,   92
       O,  423,   73
   Space,  423,  568
       P,  834,   61
       E,  307,   91
       O,  264,   54
       P,  351,   49
       L,  222,   72
       E,  344,   93
   Space,  344,  139
       O,  596,   62
       N,  312,   71
   Space,  312,  333
       T,  791,   59
       H,  237,   73
       E,  163,   95
   Space,  163,  238
       M,  825,   56
  LShift,  795,  358
       O,  414,   62
       O,  153,   54
       N,  791,   66
   Space,  791,  641
       A,   89,   58
  LShift,  454,  389
       R,  316,   51
       M,  536,   61
       S,  420,   90
       T,  272,   67
       R,  186,   63
       O,  298,   49
       N,  293,   67
       G,  271,   44
   Space,  271,  946
       B,  353,   64
       E,  308,  103
       C,  251,   62
       A,  242,   90
       M,  228,   62
       E,  207,   97
   Space,  207,  520
       T,  784,   49
       H,  628,   63
       E,  153,   75
   Space,  153,  280
       F,  687,   79
       I,  245,   67
       R,  381,   59
       S,  220,   80
       T,  243,   61
   Space,  243,  230
       P,  593,   77
       E,  256,  100
       R,  233,   84
       S,  432,   72
       O,  290,   62
       N,  944,   67
   Space,  944,  409
       T,  665,   66
       O,  386,   49
   Space,  386,  354
       S,  458,  111
       T,  144,   65
       E,  179,   91
       P,  319,   64
   Space,  319,  584
       O,  867,   55
       N,  376,   73
       T,  380,  117
       O,  278,   72
   Space,  278,  820
       T,  143,   59
       H,  298,   65
       E,  158,   81
   Space,  158,  226
       L,  527,   68
       U,  259,   58
       N,  210,   90
       A,  228,   81
       R,  235,   72
   Space,  235,  875
       S,  546,   74
       U,  342,   57
       R,  344,   45
       F,  215,   57
       A,  176,   93
       C,  185,   66
       E,  252,  118
   Space,  252,  730
       S,  619,   59
       I,  260,   70
       X,  443,   78
   Space,  443,  690
       H,  525,   67
       O,  348,   71
       U,  362,   63
       R,  583,   69
       S,  243,  103
   Space,  243,  647
       A,   37,   73
       F,  430,   58
       T,  251,   62
       E,  155,  117
       R,  169,   72
   Space,  169,  745
       L,  144,   70
       A,  238,   86
       N,  200,   58
       D,  297,   86
       I,  360,   64
       N,  265,  139
       G,  812,   81
   Space,  812,  699
       O,  129,   54
       N,  404,   54
   Space,  404,  249
  LShift,  586,  357
       J,  493,   64
       U,  193,   49
       L,  902,   60
       Y,  457,   71
   Space,  457,  180
       2,  611,  111
       1,  287,  110
   Space,  287,  674
  LShift,  550,  364
       A,  159,   67
       L,  410,   59
       D,  311,   87
       R,  304,   53
       I,  331,   59
       N,  381,   67
   Space,  381,  886
       J,  211,   59
       O,  307,   66
       I,  244,   50
       N,  247,   76
       E,  491,  111
       D,  298,   80
   Space,  298,  440
       H,  948,   69
       I,  384,   81
       M,  382,   63
   Space,  382,  347
       2,  870,   83
       0,  392,   64
   Space,  392,  489
       M,   14,   67
       I,  249,   56
       N,  246,   96
       U,  252,   58
       T,  310,   59
       E,  150,   98
       S,  242,  103
   Space,  242,  573
       L,  992,   74
       A,  207,  171
       T,  293,   54
       E,  127,  121
       R,  155,   63
