  LShift,    0,  680
       A,  584,   75
       P,  215,  116
       O,  215,  154
       L,  279,   65
       L,  141,   74
       O,  165,   74
   Space,  180,   21
       1,  180,  100
       1,  114,  125
   Space,  114,  461
       W,  486,  115
       A,  129,  132
       S,  129,  211
   Space,  129,  282
       T,  305,  132
       H,  305,  201
       E,  215,   92
   Space,  215,  145
       S,  210,   87
       P,  126,   22
       A,   84,   21
       C,   79,   17
       E,   79,   80
       F,  111,  120
       L,  111,  164
       I,  254,   66
       G,  254,   95
       H,  195,   75
       T,  175,   80
   Space,  175,  241
       T,  281,  115
       H,  129,   76
       A,  119,   57
       T,  119,  112
   Space,  119,  186
       L,  200,   97
       A,  200,  193
       N,  206,  101
       D,  144,   26
       E,  144,   65
       D,  145,  106
   Space,  145,  170
       T,  521,   96
       H,  521,  149
       E,  176,  135
   Space,  176,  179
       F,  244,   85
       I,  124,  101
       R,  124,  175
       S,  231,  120
       T,  231,  185
   Space,  231,  304
       T,  319,   86
       W,  161,   22
       O,  161,   99
   Space,  161,  239
       P,  284,   91
       E,  200,   80
       O,  110,   90
       P,  200,  115
       L,  200,  189
       E,  249,  106
   Space,  146,   26
       O,  146,   80
       N,  125,   90
   Space,  179,   21
       T,   99,   21
       H,   70,   22
       E,   70,  106
   Space,   70,  169
  LShift,    2,  146
       M,  357,   89
       O,  199,   63
       O,  164,   64
       N,  129,  101
   Space,  129,  176
  LShift,  715,  146
       A,  200,   59
       R,  160,  100
       M,  114,   81
       S,  115,   96
       T,  175,   26
       R,   75,   20
       O,   66,   14
       N,   66,   75
       G,   75,   83
   Space,   75,  514
       B,  528,   80
       E,  140,   96
       C,  157,  101
       A,  157,  159
       M,  192,  110
       E,  192,  212
   Space,  192,  271
       T,  470,   81
       H,  470,  162
       E,  175,  106
   Space,  175,  180
       F,  255,   70
       I,  207,   88
       R,  300,  103
       S,  188,  114
       T,  188,  212
   Space,  188,  286
       P,  446,  101
       E,  116,   80
       R,  116,  145
       S,  163,  107
       O,  120,   68
       N,  110,   95
   Space,  110,  206
       T,  221,  110
       O,  221,  172
   Space,  221,  195
       S,  237,  109
       T,  188,   21
       E,   90,   23
       P,   90,   91
   Space,   90,  190
       O,  205,  110
       N,  205,  190
       T,  205,  116
       O,  205,  181
   Space,  205,  231
       T,  275,  117
       H,  165,   21
       E,  165,  116
   Space,  165,  144
       L,  164,   80
       U,  186,   74
       N,   88,   92
       A,  105,  108
       R,  105,  191
   Space,  105,  260
       S,  341,  105
       U,  341,  165
       R,  179,   70
       F,  165,   87
       A,  165,  160
       C,  225,  106
       E,  225,  196
   Space,  225,  240
       S,  351,   71
       I,   84,   60
       X,  151,   80
   Space,  151,  149
       H,  324,   95
       O,  110,   61
       U,  160,   81
       R,   94,  116
       S,   94,  210
   Space,   94,  291
       A,  346,  100
       F,  135,   70
       T,  181,   95
       E,  184,   21
       R,  184,  106
   Space,  184,  185
       L,  431,   81
       A,   95,   73
       N,   85,   88
       D,   99,   82
       I,   94,  106
       N,  175,    1
       G,  175,  100
   Space,  175,  170
       O,  365,  136
       N,  365,  217
   Space,  365,  321
  LShift,  328,  115
       J,  440,   81
       U,  165,   75
       L,  215,   71
       Y,   85,   60
   Space,   85,  165
       2,  290,  158
       1,  290,  206
   Space,  290,  300
  LShift,  292,  156
       A,  561,   96
       L,  165,  111
       D,  125,   50
       R,  135,   90
       I,  114,  111
       N,  114,  170
   Space,  114,  311
       J,  557,   78
       O,  138,   75
       I,  170,   82
       N,  139,   21
       E,  139,   55
       D,  134,  101
   Space,  134,  175
       H,  290,   91
       I,  105,  106
       M,  105,  210
   Space,  105,  361
       2,  209,  116
       0,  209,  165
   Space,  209,  276
       M,  320,   92
       I,  320,  145
       N,  216,   66
       U,  216,  125
       T,  244,  116
       E,  244,  176
       S,  350,   95
   Space,  350,  325
       L,  461,   85
       A,  109,   60
       T,  105,   91
       E,  175,   21
       R,  175,   93
